event_id,source,domain,event_date,title,summary,source_url,evidence_urls,quality_flags,filter_reason,fetched_at
a0bdb22502a12cbf8afb,wikipedia_current_events,conflict,2026-05-03,2026 Iran war ceasefire,"Reza Amiri-Moghadam says that talks mediated by Pakistan remains firm. However, he also criticizes the United States for “unpredictable and aggressive behaviour” towards peace in the Middle East, and states that talks between Iran and the U.S. would resume if the latter changes its behavior.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.thenews.pk/print/1413664-pak-mediated-talks-process-remains-firm-iran,,,2026-05-12T13:15:00.602471+00:00
45e50162a79007c93b31,wikipedia_current_events,conflict,2026-05-03,2026 Iran war fuel crisis,JPMorgan Chase analysts estimate that oil inventories in OECD countries will begin running out between May 9 and May 30.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://fortune.com/2026/05/03/oil-market-outlook-nightmare-scenarios-crude-inventories-tank-bottoms-iran-tank-tops/,weak_event_signal,,2026-05-12T13:15:00.607379+00:00
816ff6bbe4c1745d1164,wikipedia_current_events,conflict,2026-05-03,2026 Mali offensives,"Mountaga Tall, an opposition figure and lawyer critical of the Malian military junta, is kidnapped in Bamako overnight. (Africanews)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.africanews.com/2026/05/03/masked-men-abduct-prominent-malian-lawyer-in-bamako/; https://www.rfi.fr/en/africa/20260503-mali-lawyer-critical-of-junta-abducted-overnight,weak_event_signal,,2026-05-12T13:15:00.604475+00:00
244bb9a0d316c6f96f25,wikipedia_current_events,other,2026-05-03,2026 Strait of Hormuz campaign,Donald Trump announces that the U.S. Navy will start guiding neutral ships through the Strait of Hormuz tomorrow.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.aa.com.tr/en/americas/us-military-confirms-it-will-launch-project-freedom-to-secure-transit-in-strait-of-hormuz/3925972; https://www.axios.com/2026/05/03/trump-us-navy-iran-ships-strait-hormuz; https://www.centcom.mil/MEDIA/PRESS-RELEASES/Press-Release-View/Article/4476318/us-military-supports-launch-of-project-freedom-in-strait-of-hormuz/,weak_event_signal,,2026-05-12T13:15:00.599368+00:00
31e6fe5918be234253ad,wikipedia_current_events,other,2026-05-03,2026 Strait of Hormuz crisis,Donald Trump announces that the U.S. Navy will start guiding neutral ships through the Strait of Hormuz tomorrow.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.aa.com.tr/en/americas/us-military-confirms-it-will-launch-project-freedom-to-secure-transit-in-strait-of-hormuz/3925972; https://www.axios.com/2026/05/03/trump-us-navy-iran-ships-strait-hormuz; https://www.cbsnews.com/live-updates/iran-war-trump-strait-of-hormuz-israel-lebanon-ceasefire/#post-update-4bdde6d0; https://www.centcom.mil/MEDIA/PRESS-RELEASES/Press-Release-View/Article/4476318/us-military-supports-launch-of-project-freedom-in-strait-of-hormuz/,weak_event_signal,,2026-05-12T13:15:00.599368+00:00
21b9b5604bcb088b7a71,wikipedia_current_events,other,2026-05-03,Ambedkar Nagar,"Eight people are killed after a speeding car plows into a group of bystanders who had gathered to assist two people injured in a motorcycle collision earlier in Ambedkar Nagar, Uttar Pradesh, India.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.tribuneindia.com/news/uttar-pradesh/8-killed-as-speeding-car-runs-over-bystanders-after-bikes-collide-in-ups-ambedkar-nagar/,,,2026-05-12T13:15:00.608412+00:00
af8341cb2451eec92db3,wikipedia_current_events,other,2026-05-03,Catatumbo campaign,"Gunmen on a motorcycle open fire outside a commercial establishment in Cúcuta, North Santander, Colombia, killing four people.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.trtworld.com/article/0c079d829105,weak_event_signal,,2026-05-12T13:15:00.602471+00:00
dfd329bf498f8c9cd1f3,wikipedia_current_events,other,2026-05-03,Colombian conflict,"Gunmen on a motorcycle open fire outside a commercial establishment in Cúcuta, North Santander, Colombia, killing four people.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.trtworld.com/article/0c079d829105,weak_event_signal,,2026-05-12T13:15:00.602471+00:00
264a7970dc4183f83f1f,wikipedia_current_events,conflict,2026-05-03,Economic impact of the 2026 Iran war,JPMorgan Chase analysts estimate that oil inventories in OECD countries will begin running out between May 9 and May 30.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://fortune.com/2026/05/03/oil-market-outlook-nightmare-scenarios-crude-inventories-tank-bottoms-iran-tank-tops/,weak_event_signal,,2026-05-12T13:15:00.606259+00:00
fa6cab60fd1ed62f8a2d,wikipedia_current_events,conflict,2026-05-03,Ethiopian,"Five Ethiopian migrants were killed last week in a series of xenophobic attacks in Johannesburg, South Africa, three of whom were shot dead inside a McDonald's restaurant. (Borkena)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://borkena.com/2026/05/01/at-least-five-ethiopians-killed-as-xenophobic-attack-resurge-in-south-africa/; https://www.news24.com/southafrica/crime-and-courts/they-kill-so-others-pay-joburg-sharia-court-terror-mounts-as-4-ethiopian-businessmen-hit-20260503-0684,,,2026-05-12T13:15:00.610385+00:00
dbef453d308d988db05c,wikipedia_current_events,politics,2026-05-03,French,A French leftist polician Jean-Luc Mélenchon to stand in 2027 French presidential election.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.france24.com/en/france/20260503-lfi-s-m%C3%A9lenchon-to-stand-in-2027-french-presidential-election,weak_event_signal,,2026-05-12T13:15:00.610385+00:00
442950ca173812b43a35,wikipedia_current_events,conflict,2026-05-03,Iranian ambassador to Pakistan,"Reza Amiri-Moghadam says that talks mediated by Pakistan remains firm. However, he also criticizes the United States for “unpredictable and aggressive behaviour” towards peace in the Middle East, and states that talks between Iran and the U.S. would resume if the latter changes its behavior.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.thenews.pk/print/1413664-pak-mediated-talks-process-remains-firm-iran,weak_event_signal,,2026-05-12T13:15:00.602471+00:00
5a10e6f3522a600c9078,wikipedia_current_events,other,2026-05-03,Islamic State insurgency in Puntland,Puntland regional officials say that they have recaptured the Miraale area following clashes with ISIS members.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.hiiraan.com/security4/2026/May/205068/puntland_forces_retake_miraale_area_after_clashes_with_isis.aspx,weak_event_signal,,2026-05-12T13:15:00.604475+00:00
8912e77aa8e2c257078c,wikipedia_current_events,other,2026-05-03,JPMorgan Chase,JPMorgan Chase analysts estimate that oil inventories in OECD countries will begin running out between May 9 and May 30.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://fortune.com/2026/05/03/oil-market-outlook-nightmare-scenarios-crude-inventories-tank-bottoms-iran-tank-tops/,weak_event_signal,,2026-05-12T13:15:00.607379+00:00
df80ef81111db9182a93,wikipedia_current_events,public_risk,2026-05-03,MV Hondius hantavirus outbreak,Three people are killed in a hantavirus outbreak on the cruise ship MV Hondius off the coast of West Africa.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://news.sky.com/story/three-dead-as-virus-breaks-out-on-atlantic-cruise-ship-13503266,,,2026-05-12T13:15:00.608412+00:00
d7f3b870611d51feaabc,wikipedia_current_events,conflict,2026-05-03,Mali War,"Mountaga Tall, an opposition figure and lawyer critical of the Malian military junta, is kidnapped in Bamako overnight. (Africanews)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.africanews.com/2026/05/03/masked-men-abduct-prominent-malian-lawyer-in-bamako/; https://www.rfi.fr/en/africa/20260503-mali-lawyer-critical-of-junta-abducted-overnight,weak_event_signal,,2026-05-12T13:15:00.604475+00:00
bca27e9a45fe3228462d,wikipedia_current_events,other,2026-05-03,Mass media in Afghanistan,"On World Press Freedom Day, Afghan journalists launch the Kabul Times News media outlet in exile in France amidst media restrictions in Afghanistan. (Khaama Press)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.kabultimesnews.com/article.php?slug=kabul-times-news-agency-officially-launches-its-activities-as-an-independent-and-free-media-in-exile; https://www.khaama.com/kabul-times-news-launches-operations-from-exile/,weak_event_signal,,2026-05-12T13:15:00.606259+00:00
2e6c0d49a25edb7081a6,wikipedia_current_events,other,2026-05-03,Mass shootings in the United States,"Eighteen people are wounded in a mass shooting at Arcadia Lake, Oklahoma. (CBS News)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.cbsnews.com/news/shooting-at-lake-near-oklahoma-city-leaves-at-least-10-wounded/; https://www.reuters.com/world/us/shooting-lake-near-oklahoma-city-injures-least-10-ap-reports-2026-05-04/,weak_event_signal,,2026-05-12T13:15:00.608412+00:00
34e13afe5975c565bd08,wikipedia_current_events,conflict,2026-05-03,Mountaga Tall,"Mountaga Tall, an opposition figure and lawyer critical of the Malian military junta, is kidnapped in Bamako overnight. (Africanews)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.africanews.com/2026/05/03/masked-men-abduct-prominent-malian-lawyer-in-bamako/; https://www.rfi.fr/en/africa/20260503-mali-lawyer-critical-of-junta-abducted-overnight,weak_event_signal,,2026-05-12T13:15:00.604475+00:00
48e1a99b9c16723d76d9,wikipedia_current_events,other,2026-05-03,Puntland,Puntland regional officials say that they have recaptured the Miraale area following clashes with ISIS members.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.hiiraan.com/security4/2026/May/205068/puntland_forces_retake_miraale_area_after_clashes_with_isis.aspx,weak_event_signal,,2026-05-12T13:15:00.606259+00:00
8f0369d5df6515b20248,wikipedia_current_events,other,2026-05-03,Russian,The Russian Ministry of Industry and Trade will restrict supplies of popular computers starting 27 May 2026.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://en.topcor.ru/70936-novaja-jera-deficita-s-27-maja-v-rf-ogranichat-postavki-populjarnyh-kompjuterov.html,weak_event_signal,,2026-05-12T13:15:00.607379+00:00
5b03e8e97692bee75df0,wikipedia_current_events,other,2026-05-03,Sri Lankan,Sri Lankan police arrest 37 Chinese nationals in Colombo suspected of operating an online fraud center and seize electronic devices and SIM cards during the operation.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.manilatimes.net/2026/05/04/world/asia-oceania/sri-lanka-arrests-37-chinese-at-scam-center/2334426,weak_event_signal,,2026-05-12T13:15:00.609387+00:00
3911a7106daa9a0ba7f4,wikipedia_current_events,other,2026-05-03,Trafficking of Chinese nationals to scam centers abroad,Sri Lankan police arrest 37 Chinese nationals in Colombo suspected of operating an online fraud center and seize electronic devices and SIM cards during the operation.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.manilatimes.net/2026/05/04/world/asia-oceania/sri-lanka-arrests-37-chinese-at-scam-center/2334426,weak_event_signal,,2026-05-12T13:15:00.609387+00:00
1dec67a52cd965963e47,wikipedia_current_events,other,2026-05-03,U.S. Central Command,"The U.S. Central Command confirms that the operation, Project Freedom, will start tomorrow to help secure transit in the strait. (AA)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.aa.com.tr/en/americas/us-military-confirms-it-will-launch-project-freedom-to-secure-transit-in-strait-of-hormuz/3925972; https://www.centcom.mil/MEDIA/PRESS-RELEASES/Press-Release-View/Article/4476318/us-military-supports-launch-of-project-freedom-in-strait-of-hormuz/,weak_event_signal,,2026-05-12T13:15:00.601467+00:00
dd453b31938df0e9a3ff,wikipedia_current_events,conflict,2026-05-03,United States Africa Command,"The United States Africa Command reports that two American soldiers have been reported missing while on a hike near Tan-Tan, Morocco, after taking part in the annual African Lion military exercises.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://apnews.com/article/morocco-us-africom-african-lion-exercise-missing-733658c155ce6d64a740a2abb9e59e52,weak_event_signal,,2026-05-12T13:15:00.607379+00:00
d13e0e405b84efbf6a36,wikipedia_current_events,politics,2026-05-03,United States president,Donald Trump announces that the U.S. Navy will start guiding neutral ships through the Strait of Hormuz tomorrow.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.axios.com/2026/05/03/trump-us-navy-iran-ships-strait-hormuz,weak_event_signal,,2026-05-12T13:15:00.601467+00:00
9d2826ca9e2fec3625d3,wikipedia_current_events,conflict,2026-05-03,War against the Islamic State,Puntland regional officials say that they have recaptured the Miraale area following clashes with ISIS members.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.hiiraan.com/security4/2026/May/205068/puntland_forces_retake_miraale_area_after_clashes_with_isis.aspx,weak_event_signal,,2026-05-12T13:15:00.604475+00:00
925c7684aa55245e1ef9,wikipedia_current_events,other,2026-05-03,World Press Freedom Day,"On World Press Freedom Day, Afghan journalists launch the Kabul Times News media outlet in exile in France amidst media restrictions in Afghanistan. (Khaama Press)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.kabultimesnews.com/article.php?slug=kabul-times-news-agency-officially-launches-its-activities-as-an-independent-and-free-media-in-exile; https://www.khaama.com/kabul-times-news-launches-operations-from-exile/,weak_event_signal,,2026-05-12T13:15:00.606259+00:00
0666a45497bbc59f3020,wikipedia_current_events,conflict,2026-05-03,bulk freighter,"A bulk freighter reports being attacked by multiple small craft outside the strait, off Bandar Sirik, Iran.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.cbsnews.com/live-updates/iran-war-trump-strait-of-hormuz-israel-lebanon-ceasefire/#post-update-4bdde6d0,weak_event_signal,,2026-05-12T13:15:00.601467+00:00
fcf30f1376095fb3f303,wikipedia_current_events,public_risk,2026-05-03,hantavirus,Three people are killed in a hantavirus outbreak on the cruise ship MV Hondius off the coast of West Africa.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://news.sky.com/story/three-dead-as-virus-breaks-out-on-atlantic-cruise-ship-13503266,,,2026-05-12T13:15:00.608412+00:00
546b1f47118c76a387cb,wikipedia_current_events,other,2026-05-03,mass shooting,"Eighteen people are wounded in a mass shooting at Arcadia Lake, Oklahoma. (CBS News)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.cbsnews.com/news/shooting-at-lake-near-oklahoma-city-leaves-at-least-10-wounded/; https://www.reuters.com/world/us/shooting-lake-near-oklahoma-city-injures-least-10-ap-reports-2026-05-04/,weak_event_signal,,2026-05-12T13:15:00.609387+00:00
371e4a470fec4c43d60b,wikipedia_current_events,other,2026-05-03,monster truck,"At least three people are killed and 38 others are injured when a monster truck crashes into a crowd at an exhibition event in Popayán, Cauca Department, Colombia. (BBC News)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.bbc.com/news/articles/czx2d54wwr4o; https://www.reuters.com/world/americas/monster-truck-crashes-into-crowd-popayan-colombia-killing-two-2026-05-04/,,,2026-05-12T13:15:00.607379+00:00
cc08d4cc0a83d28fddbd,wikipedia_current_events,other,2026-05-03,open fire,"Gunmen on a motorcycle open fire outside a commercial establishment in Cúcuta, North Santander, Colombia, killing four people.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_3,https://www.trtworld.com/article/0c079d829105,weak_event_signal,,2026-05-12T13:15:00.604475+00:00
f90b17a9839ee7905c1b,wikipedia_current_events,conflict,2026-05-04,2025–2026 Iran–United States negotiations,Abbas Araghchi and Pakistani foreign minister Ishaq Dar hold a phone call to discuss Pakistan 's efforts to revive ceasefire talks between Iran and the United States aimed at ending the war. (AA),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://english.alarabiya.net/amp/News/middle-east/2026/05/04/pakistan-foreign-minister-discusses-regional-situation-on-call-with-iran-s-araghchi; https://www.aa.com.tr/en/asia-pacific/top-pakistani-iranian-diplomats-discuss-efforts-to-revive-stalled-talks-with-us/3926042,,,2026-05-12T13:15:00.915690+00:00
08f4df5e9d795d784475,wikipedia_current_events,conflict,2026-05-04,2026 Iran war,"The U.S. Central Command says that two US-flagged merchant vessels have passed through the Strait of Hormuz, the first vessels to cross the waterway since the start of Project Freedom. Additionally, CENTCOM also says that U.S. Navy guided-missile destroyers transited through the waterway. (The Hill)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://en.yna.co.kr/view/AEN20260504010952315?section=national/diplomacy; https://english.alarabiya.net/amp/News/middle-east/2026/05/04/pakistan-foreign-minister-discusses-regional-situation-on-call-with-iran-s-araghchi; https://gulfnews.com/uae/iranian-drones-attack-adnoc-tanker-in-strait-of-hormuz-1.500528456; https://thehill.com/homenews/administration/5862288-us-cargo-ships-strait-hormuz/; https://www.aa.com.tr/en/asia-pacific/top-pakistani-iranian-diplomats-discuss-efforts-to-revive-stalled-talks-with-us/3926042; https://www.axios.com/2026/05/04/strait-hormuz-us-merchant-ships-cross; https://www.cnbc.com/2026/05/04/iran-war-trump-strait-of-hormuz.html; https://www.israelnationalnews.com/news/426529; https://www.khaleejtimes.com/uae/emergencies/uae-detects-4-cruise-missiles-may-4?amp=1; https://www.lbcgroup.tv/news/middleeastnews/929966/three-injured-in-strike-targeting-energy-installation-in-uaes-fujairah/en; https://www.pakistantoday.com.pk/2026/05/04/iranian-sailors-return-home-via-pakistan-after-us-release-in-confidence-building-move; https://www.reuters.com/world/asia-pacific/us-evacuates-22-crew-members-seized-iranian-ship-pakistan-2026-05-04/,weak_event_signal,,2026-05-12T13:15:00.910045+00:00
8209ec3dac4cbeb711f4,wikipedia_current_events,conflict,2026-05-04,2026 Iran war ceasefire,Abbas Araghchi and Pakistani foreign minister Ishaq Dar hold a phone call to discuss Pakistan 's efforts to revive ceasefire talks between Iran and the United States aimed at ending the war. (AA),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://english.alarabiya.net/amp/News/middle-east/2026/05/04/pakistan-foreign-minister-discusses-regional-situation-on-call-with-iran-s-araghchi; https://www.aa.com.tr/en/asia-pacific/top-pakistani-iranian-diplomats-discuss-efforts-to-revive-stalled-talks-with-us/3926042,,,2026-05-12T13:15:00.915690+00:00
99486b9a73259dd9a2fb,wikipedia_current_events,conflict,2026-05-04,2026 Iranian strikes on Arab countries,"The United Arab Emirates reports that it has intercepted three missiles from Iran, with the 4th one falling into the sea. This is the first report of missile interceptions since the ceasefire began on April 7.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://www.khaleejtimes.com/uae/emergencies/uae-detects-4-cruise-missiles-may-4?amp=1; https://www.lbcgroup.tv/news/middleeastnews/929966/three-injured-in-strike-targeting-energy-installation-in-uaes-fujairah/en,,,2026-05-12T13:15:00.915690+00:00
534a7b3438627ec40142,wikipedia_current_events,conflict,2026-05-04,2026 Iranian strikes on the United Arab Emirates,"The United Arab Emirates reports that it has intercepted three missiles from Iran, with the 4th one falling into the sea. This is the first report of missile interceptions since the ceasefire began on April 7.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://www.khaleejtimes.com/uae/emergencies/uae-detects-4-cruise-missiles-may-4?amp=1; https://www.lbcgroup.tv/news/middleeastnews/929966/three-injured-in-strike-targeting-energy-installation-in-uaes-fujairah/en,,,2026-05-12T13:15:00.915690+00:00
07d8b4654a90c0ab9611,wikipedia_current_events,other,2026-05-04,2026 Leipzig car incident,"Two people are killed and 22 others are injured, including two seriously, after a car was driven into a crowd of people in Leipzig, Saxony, Germany. The perpetrator is arrested and the incident is being investigated.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://www.reuters.com/world/car-rams-into-crowd-people-german-city-leipzig-focus-online-reports-2026-05-04/,,,2026-05-12T13:15:00.923057+00:00
d21852936dbba157e999,wikipedia_current_events,other,2026-05-04,2026 Liuyang fireworks factory explosion,"At least 26 people are killed in an explosion at a fireworks factory in Liuyang, Hunan, China.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://www.reuters.com/world/china/blast-fireworks-factory-chinas-hunan-province-kills-21-injures-61-cctv-2026-05-05/,,,2026-05-12T13:15:00.920178+00:00
bf5e861e10a99143b56b,wikipedia_current_events,other,2026-05-04,2026 Strait of Hormuz campaign,"The U.S. Central Command says that two US-flagged merchant vessels have passed through the Strait of Hormuz, the first vessels to cross the waterway since the start of Project Freedom. Additionally, CENTCOM also says that U.S. Navy guided-missile destroyers transited through the waterway. (The Hill)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://en.yna.co.kr/view/AEN20260504010952315?section=national/diplomacy; https://gulfnews.com/uae/iranian-drones-attack-adnoc-tanker-in-strait-of-hormuz-1.500528456; https://thehill.com/homenews/administration/5862288-us-cargo-ships-strait-hormuz/; https://www.axios.com/2026/05/04/strait-hormuz-us-merchant-ships-cross; https://www.cnbc.com/2026/05/04/iran-war-trump-strait-of-hormuz.html; https://www.israelnationalnews.com/news/426529,weak_event_signal,,2026-05-12T13:15:00.913248+00:00
26f184efec39b1be4e12,wikipedia_current_events,other,2026-05-04,2026 Strait of Hormuz crisis,"The U.S. Central Command says that two US-flagged merchant vessels have passed through the Strait of Hormuz, the first vessels to cross the waterway since the start of Project Freedom. Additionally, CENTCOM also says that U.S. Navy guided-missile destroyers transited through the waterway. (The Hill)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://en.yna.co.kr/view/AEN20260504010952315?section=national/diplomacy; https://gulfnews.com/uae/iranian-drones-attack-adnoc-tanker-in-strait-of-hormuz-1.500528456; https://thehill.com/homenews/administration/5862288-us-cargo-ships-strait-hormuz/; https://www.axios.com/2026/05/04/strait-hormuz-us-merchant-ships-cross; https://www.cnbc.com/2026/05/04/iran-war-trump-strait-of-hormuz.html; https://www.israelnationalnews.com/news/426529; https://www.pakistantoday.com.pk/2026/05/04/iranian-sailors-return-home-via-pakistan-after-us-release-in-confidence-building-move; https://www.reuters.com/world/asia-pacific/us-evacuates-22-crew-members-seized-iranian-ship-pakistan-2026-05-04/,weak_event_signal,,2026-05-12T13:15:00.911994+00:00
dad446653200c9f95fad,wikipedia_current_events,other,2026-05-04,2026 United States naval blockade of Iran,The Pakistani foreign ministry says that the U.S. has evacuated 22 crew members on the Touska and will hand them to Iranian authorities.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://www.pakistantoday.com.pk/2026/05/04/iranian-sailors-return-home-via-pakistan-after-us-release-in-confidence-building-move; https://www.reuters.com/world/asia-pacific/us-evacuates-22-crew-members-seized-iranian-ship-pakistan-2026-05-04/,weak_event_signal,,2026-05-12T13:15:00.914459+00:00
013313248ec8673c87da,wikipedia_current_events,other,2026-05-04,8th European Political Community Summit,"The 8th European Political Community Summit is held in Yerevan, Armenia, with leaders from nearly 50 countries participating.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://www.euronews.com/my-europe/2026/05/04/world-leaders-arrive-in-armena-for-eighth-epc-summit,weak_event_signal,,2026-05-12T13:15:00.923057+00:00
6571336ce56bbf39f8e8,wikipedia_current_events,conflict,2026-05-04,Abu Dhabi National Oil Company,A vessel belonging to Abu Dhabi National Oil Company is attacked by two drones in the Strait of Hormuz. No injuries were reported.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://gulfnews.com/uae/iranian-drones-attack-adnoc-tanker-in-strait-of-hormuz-1.500528456,weak_event_signal,,2026-05-12T13:15:00.914459+00:00
e911b29b5577a97c1947,wikipedia_current_events,other,2026-05-04,Australia,Australia and Japan sign agreements on energy and critical minerals.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://www.reuters.com/business/energy/japan-pm-takaichi-set-talks-with-australias-albanese-energy-security-2026-05-04/,weak_event_signal,,2026-05-12T13:15:00.922068+00:00
a232cb91dd1712c1fd87,wikipedia_current_events,other,2026-05-04,Australia–Japan relations,Australia and Japan sign agreements on energy and critical minerals.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://www.reuters.com/business/energy/japan-pm-takaichi-set-talks-with-australias-albanese-energy-security-2026-05-04/,weak_event_signal,,2026-05-12T13:15:00.922068+00:00
0240453ae208b7e8f19a,wikipedia_current_events,other,2026-05-04,Austria,Austria expels three Russian diplomats over suspected espionage activities involving data interception from the Russian embassy and a diplomatic mission in Vienna.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://apnews.com/article/austria-espionage-russia-antennas-dd51684528e52a2c5a7e0997e54bbcad,weak_event_signal,,2026-05-12T13:15:00.922068+00:00
082f4eccad716bdbac5f,wikipedia_current_events,other,2026-05-04,Austria and Russian intelligence,Austria expels three Russian diplomats over suspected espionage activities involving data interception from the Russian embassy and a diplomatic mission in Vienna.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://apnews.com/article/austria-espionage-russia-antennas-dd51684528e52a2c5a7e0997e54bbcad,weak_event_signal,,2026-05-12T13:15:00.922068+00:00
18d2bbbd6fcfd73cd9a9,wikipedia_current_events,other,2026-05-04,Austria–Russia relations,Austria expels three Russian diplomats over suspected espionage activities involving data interception from the Russian embassy and a diplomatic mission in Vienna.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://apnews.com/article/austria-espionage-russia-antennas-dd51684528e52a2c5a7e0997e54bbcad,weak_event_signal,,2026-05-12T13:15:00.921079+00:00
601f0dbade4587e9389a,wikipedia_current_events,other,2026-05-04,Dandong,"Eight people are killed in a road accident in Dandong, Liaoning, China.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://english.news.cn/20260504/5733878210cb473d8c98b09d04ab8ace/c.html,,,2026-05-12T13:15:00.920178+00:00
0a10bd42a34ce801ba84,wikipedia_current_events,conflict,2026-05-04,Dubai International Airport,"The Dubai International Airport in Dubai, United Arab Emirates, reports a 66% drop in passenger traffic in March 2026 amidst a disruption of air traffic in the Middle East due to the Iran war.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://www.bloomberg.com/news/articles/2026-05-04/dubai-airport-passenger-traffic-drops-66-in-march-on-iran-war,weak_event_signal,,2026-05-12T13:15:00.919096+00:00
32a963983abc462090a0,wikipedia_current_events,conflict,2026-05-04,Economic impact of the 2026 Iran war,"The Dubai International Airport in Dubai, United Arab Emirates, reports a 66% drop in passenger traffic in March 2026 amidst a disruption of air traffic in the Middle East due to the Iran war.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://www.bloomberg.com/news/articles/2026-05-04/dubai-airport-passenger-traffic-drops-66-in-march-on-iran-war,weak_event_signal,,2026-05-12T13:15:00.919096+00:00
fa63f138b777d9193f2e,wikipedia_current_events,other,2026-05-04,Embraer EMB-721,"At least two people are killed and three others are injured when an Embraer EMB-721 crashes into a residential building in Belo Horizonte, Minas Gerais, Brazil.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://g1.globo.com/mg/minas-gerais/noticia/2026/05/04/video-mostra-momento-em-que-aviao-cai-e-bate-em-predio-em-belo-horizonte.ghtml,,,2026-05-12T13:15:00.921079+00:00
c4ff455a2a0b024dfa2d,wikipedia_current_events,other,2026-05-04,European integration,"The 8th European Political Community Summit is held in Yerevan, Armenia, with leaders from nearly 50 countries participating.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://www.euronews.com/my-europe/2026/05/04/world-leaders-arrive-in-armena-for-eighth-epc-summit,weak_event_signal,,2026-05-12T13:15:00.922068+00:00
df08a317304071f04f6e,wikipedia_current_events,other,2026-05-04,HMM,A fire and explosion is reported on an anchored HMM vessel in the Strait of Hormuz near the United Arab Emirates. No casualties were reported.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_4,https://en.yna.co.kr/view/AEN20260504010952315?section=national/diplomacy,weak_event_signal,,2026-05-12T13:15:00.914459+00:00
